image_path,x,y,w,h,class_id,class_name,signal_state
raw_frames\5hXUlLcSwsM\frame_00246.jpg,598,701,328,170,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00246.jpg,2,742,392,295,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00247.jpg,596,687,338,193,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00247.jpg,8,735,499,281,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00248.jpg,579,667,371,206,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00248.jpg,112,724,482,276,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00249.jpg,609,683,317,191,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00249.jpg,198,713,450,248,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00250.jpg,309,702,387,265,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00250.jpg,692,726,412,273,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00251.jpg,938,655,322,255,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00251.jpg,316,692,413,259,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00251.jpg,644,679,284,183,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00252.jpg,1114,637,288,216,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00252.jpg,354,680,396,259,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00252.jpg,638,649,296,216,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00253.jpg,1194,610,250,212,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00253.jpg,362,683,385,259,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00253.jpg,668,665,271,196,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00254.jpg,1226,613,222,187,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00254.jpg,344,696,424,243,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00254.jpg,698,671,238,191,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00254.jpg,1034,856,427,223,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00255.jpg,1232,615,223,178,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00255.jpg,1119,827,417,234,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00255.jpg,340,679,425,259,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00255.jpg,672,656,270,214,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00256.jpg,1242,612,222,178,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00256.jpg,1204,788,372,262,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00256.jpg,384,695,381,247,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00256.jpg,700,673,233,195,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00257.jpg,1232,603,230,188,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00257.jpg,358,708,414,213,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00257.jpg,704,687,220,171,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00257.jpg,1287,776,325,246,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00258.jpg,1230,613,220,178,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00258.jpg,369,702,402,236,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00258.jpg,687,692,239,161,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00258.jpg,1322,788,318,206,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00259.jpg,1238,619,212,168,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00259.jpg,1380,732,280,231,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00259.jpg,376,681,396,224,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00259.jpg,704,668,234,191,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00260.jpg,1250,613,204,172,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00260.jpg,1424,729,259,192,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00260.jpg,405,806,515,273,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00261.jpg,1245,613,207,178,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00261.jpg,1449,714,253,209,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00261.jpg,596,767,462,285,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00262.jpg,1216,600,239,194,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00262.jpg,1464,714,268,206,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00262.jpg,724,739,402,280,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00263.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00264.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00265.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00266.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00267.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00268.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00269.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00270.jpg,600,616,376,245,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00271.jpg,819,588,283,208,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00272.jpg,962,561,268,171,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00273.jpg,1094,530,212,162,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00274.jpg,1190,526,190,141,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00275.jpg,1264,519,155,118,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00276.jpg,1304,502,162,110,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00277.jpg,13,790,375,266,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00278.jpg,1112,505,219,171,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00279.jpg,1193,510,216,148,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00280.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00281.jpg,1312,462,211,147,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00282.jpg,819,547,341,259,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00283.jpg,783,545,390,267,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00284.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00285.jpg,799,545,378,280,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00286.jpg,805,563,355,276,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00287.jpg,782,551,378,253,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00288.jpg,827,556,338,265,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00289.jpg,797,548,368,255,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00290.jpg,830,557,316,233,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00290.jpg,122,699,502,326,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00290.jpg,1077,679,388,302,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00291.jpg,794,532,371,271,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00291.jpg,1324,601,277,229,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00291.jpg,244,676,491,325,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00292.jpg,1381,539,237,217,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00292.jpg,788,539,389,280,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00292.jpg,316,652,475,302,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00293.jpg,1359,526,212,170,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00293.jpg,786,539,371,258,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00293.jpg,371,641,465,286,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00294.jpg,811,563,354,236,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00294.jpg,441,649,427,271,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00295.jpg,816,551,347,258,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00295.jpg,482,625,400,285,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00296.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00297.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00298.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00299.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00300.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00301.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00302.jpg,1230,679,354,315,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00303.jpg,1390,661,310,231,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00304.jpg,1515,599,247,240,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00305.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00306.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00307.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00308.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00309.jpg,411,658,360,215,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00310.jpg,1049,551,222,172,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00311.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00312.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00313.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00314.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00315.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00316.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00317.jpg,1193,596,327,288,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00318.jpg,1251,559,300,285,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00319.jpg,1266,545,304,279,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00320.jpg,1288,519,288,282,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00321.jpg,1343,538,256,268,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00322.jpg,1346,530,238,246,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00323.jpg,1367,527,236,229,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00324.jpg,1365,510,259,228,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00325.jpg,1409,517,228,212,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00326.jpg,1453,520,215,200,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00327.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00328.jpg,1539,489,179,181,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00329.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00330.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00331.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00332.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00333.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00334.jpg,1260,664,336,256,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00334.jpg,840,641,381,233,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00335.jpg,1381,631,273,234,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00335.jpg,943,633,320,223,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00336.jpg,1473,606,247,209,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00336.jpg,985,628,289,212,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00336.jpg,181,649,483,247,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00337.jpg,1526,600,230,173,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00337.jpg,1030,610,274,215,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00337.jpg,494,622,375,208,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00338.jpg,1595,547,201,195,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00338.jpg,1032,609,289,191,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00338.jpg,683,599,319,189,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00339.jpg,1632,553,183,171,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00339.jpg,765,575,298,186,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00339.jpg,1048,619,245,177,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00340.jpg,815,581,244,175,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00340.jpg,1077,631,218,163,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00341.jpg,824,576,253,172,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00341.jpg,1076,618,223,179,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00342.jpg,1348,661,295,210,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00342.jpg,847,573,237,183,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00343.jpg,858,590,215,157,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00343.jpg,1388,646,276,194,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00344.jpg,849,578,225,178,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00344.jpg,1404,619,277,214,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00345.jpg,858,581,213,160,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00345.jpg,1415,640,249,175,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00345.jpg,763,801,496,270,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00346.jpg,840,578,215,178,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00346.jpg,1415,627,266,189,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00346.jpg,966,761,440,280,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00347.jpg,796,588,278,191,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00347.jpg,1105,756,357,231,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00347.jpg,1412,613,277,214,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00348.jpg,801,581,264,182,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00348.jpg,1168,711,344,255,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00349.jpg,752,600,303,182,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00349.jpg,1224,680,325,264,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00350.jpg,611,679,476,275,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00350.jpg,8,604,478,335,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00351.jpg,965,637,347,222,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00351.jpg,568,607,325,177,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00351.jpg,42,600,540,310,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00352.jpg,1130,590,310,201,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00352.jpg,125,582,530,316,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00353.jpg,1223,567,308,189,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00353.jpg,200,581,505,295,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00354.jpg,1313,584,238,149,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00354.jpg,236,575,475,292,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00355.jpg,1318,560,241,163,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00355.jpg,245,573,484,279,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00356.jpg,1337,563,227,157,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00356.jpg,275,599,468,254,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00357.jpg,1323,553,255,179,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00357.jpg,280,569,464,293,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00358.jpg,1346,545,225,193,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00358.jpg,280,566,469,304,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00359.jpg,1316,566,263,169,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00359.jpg,274,559,476,303,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00360.jpg,1345,566,231,166,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00360.jpg,289,560,457,296,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00361.jpg,1337,566,247,169,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00361.jpg,281,557,468,308,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00362.jpg,1324,560,250,176,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00363.jpg,1329,563,230,175,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00364.jpg,1327,576,247,154,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00365.jpg,1329,564,249,172,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00366.jpg,1318,569,250,169,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00367.jpg,280,761,492,238,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00368.jpg,594,684,418,252,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00369.jpg,799,658,327,207,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00370.jpg,947,636,262,195,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00371.jpg,1033,612,237,170,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00372.jpg,1096,588,219,172,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00373.jpg,1154,581,220,164,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00374.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00375.jpg,1240,567,181,119,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00376.jpg,1298,556,140,120,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00377.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00378.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00379.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00380.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00381.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00382.jpg,352,560,391,250,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00383.jpg,680,529,313,197,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00384.jpg,904,501,248,169,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00385.jpg,1049,495,228,151,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00386.jpg,1166,474,165,130,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00387.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00388.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00389.jpg,439,750,422,235,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00390.jpg,902,667,291,200,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00391.jpg,1121,619,231,148,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00392.jpg,1274,593,175,130,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00393.jpg,1351,575,156,98,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00394.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00396.jpg,1418,492,219,172,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00396.jpg,1049,486,228,136,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00397.jpg,1484,456,195,178,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00397.jpg,1184,459,184,129,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00398.jpg,0,0,1368,588,1,violating_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00398.jpg,1532,449,168,150,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00398.jpg,1265,433,184,114,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00399.jpg,1579,441,155,132,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00399.jpg,1354,416,144,107,0,compliant_vehicle,green
raw_frames\5hXUlLcSwsM\frame_00400.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00401.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00402.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00403.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00404.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00405.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00406.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00407.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00408.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00409.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00410.jpg,446,630,475,306,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00411.jpg,866,548,358,239,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00412.jpg,1132,530,247,169,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00413.jpg,1299,513,194,148,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00413.jpg,3,613,490,310,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00414.jpg,216,576,474,308,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00415.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00416.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00417.jpg,208,520,519,304,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00418.jpg,805,439,329,231,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00419.jpg,1109,418,239,185,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00420.jpg,1402,370,151,131,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00421.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00422.jpg,841,572,465,329,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00423.jpg,1173,486,325,273,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00424.jpg,1343,450,269,215,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00433.jpg,,,,,,no_box,unknown
raw_frames\5hXUlLcSwsM\frame_00434.jpg,2,716,448,269,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00435.jpg,377,667,413,203,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00436.jpg,663,621,308,182,0,compliant_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00437.jpg,821,593,291,168,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00438.jpg,926,596,251,158,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00439.jpg,955,599,272,143,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00440.jpg,965,588,281,156,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00441.jpg,955,584,283,158,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00442.jpg,968,585,262,159,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00443.jpg,973,590,254,148,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00444.jpg,985,603,236,126,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00445.jpg,968,587,275,160,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00446.jpg,965,585,265,153,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00447.jpg,968,590,262,145,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00448.jpg,921,581,305,163,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00449.jpg,930,585,269,162,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00450.jpg,901,590,276,173,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00451.jpg,849,584,286,185,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00452.jpg,786,601,335,187,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00453.jpg,730,584,352,189,1,violating_vehicle,red
raw_frames\5hXUlLcSwsM\frame_00454.jpg,711,616,327,169,0,compliant_vehicle,red
raw_frames\ifjX7rAILY8\frame_00000.jpg,819,277,114,165,1,violating_vehicle,red
raw_frames\ifjX7rAILY8\frame_00001.jpg,810,238,98,170,1,violating_vehicle,red
raw_frames\ifjX7rAILY8\frame_00002.jpg,791,200,89,141,1,violating_vehicle,red
raw_frames\ifjX7rAILY8\frame_00003.jpg,765,159,97,145,1,violating_vehicle,red
raw_frames\ifjX7rAILY8\frame_00004.jpg,754,129,79,130,1,violating_vehicle,red
raw_frames\ifjX7rAILY8\frame_00005.jpg,752,117,74,122,1,violating_vehicle,red
